mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
57.5675555229187,12.006146058932332,0.5062841415405274,0.06427867852677176,0.6857592714582879,0.08105638762049074,15,138,0.11864728937294303,"{'feature_fraction': 0.6857592714582879, 'learning_rate': 0.08105638762049074, 'max_depth': 15, 'num_leaves': 138, 'subsample': 0.11864728937294303}",-65.43464956207997,-69.25580006291223,-66.69222889809356,-64.3227100053355,-49.65813439684935,-55.75727059585199,-65.82197978345918,-65.76286392189681,-77.07119859590523,-69.35698564213487,-64.91338214645188,7.129542389599233,1
53.940931463241576,14.354716172591353,0.5114510297775269,0.0681870697654198,0.734274057957335,0.0753091604118819,16,137,0.7350588736035638,"{'feature_fraction': 0.734274057957335, 'learning_rate': 0.07530916041188195, 'max_depth': 16, 'num_leaves': 137, 'subsample': 0.7350588736035638}",-66.25652086660543,-69.48705887471519,-66.84696747921167,-64.47036304596554,-49.53845044728353,-56.036581258738494,-66.11597231263934,-66.20823834792772,-76.98448795912448,-69.28135354158842,-65.12259941337999,7.136663114123191,1
56.86883690357208,13.71974398096298,0.4369635343551635,0.0482056814990047,0.9815853992105807,0.0516743386520125,15,97,0.1000553568650085,"{'feature_fraction': 0.9815853992105807, 'learning_rate': 0.05167433865201257, 'max_depth': 15, 'num_leaves': 97, 'subsample': 0.10005535686500858}",-66.96638922408918,-70.17238690554399,-67.18319961286518,-65.72939991239919,-50.71437161933035,-57.31436504574472,-69.18468268293667,-66.69434970155136,-78.09445616129597,-70.62465314532302,-66.26782540110796,7.116719070611893,2
1.6921738862991331,0.6445124782424173,0.0571278572082519,0.0042795750703919,0.472282766561743,0.0661302747974872,18,137,0.4053638603443934,"{'feature_fraction': 0.47228276656174306, 'learning_rate': 0.0661302747974872, 'max_depth': 18, 'num_leaves': 137, 'subsample': 0.4053638603443934}",-65.74465567069463,-67.07330056511005,-69.1100654152993,-66.4765770764049,-50.66462356446355,-58.22430818122478,-67.14732673696605,-67.34110940958868,-78.91711372231116,-72.32232753935114,-66.30214078814143,7.1817661899295935,1
45.65220062732696,13.226631161613428,0.5859284639358521,0.058160348855952046,0.5478935261759051,0.05318467494773383,8,136,0.3877753385863487,"{'feature_fraction': 0.5478935261759051, 'learning_rate': 0.05318467494773383, 'max_depth': 8, 'num_leaves': 136, 'subsample': 0.3877753385863487}",-65.65036371658134,-68.25505147779974,-68.81972397012662,-66.63482482476901,-50.25555668538121,-57.98195179918596,-67.85646656689325,-67.10515311980876,-78.8891813326753,-72.32547883688159,-66.37737523301027,7.315219269246979,2
1.476729202270508,0.6187442841187687,0.0486636638641357,0.0024854366665622,0.4745401188473624,0.0711447600934341,11,81,0.6986584841970366,"{'feature_fraction': 0.47454011884736247, 'learning_rate': 0.07114476009343418, 'max_depth': 11, 'num_leaves': 81, 'subsample': 0.6986584841970366}",-66.29828284248713,-67.73431401396896,-69.44645838082202,-67.15732633401349,-50.99969548073968,-59.11300416912404,-68.79018037756374,-68.51196542157561,-79.90591825632576,-73.13543905687905,-67.10925843334994,7.313232744808261,2
51.21912648677826,9.875870787316666,0.5213480472564698,0.05072219157783046,0.8527883531756042,0.04405807205914468,19,125,0.7216957202091218,"{'feature_fraction': 0.8527883531756042, 'learning_rate': 0.04405807205914468, 'max_depth': 19, 'num_leaves': 125, 'subsample': 0.7216957202091218}",-67.57645817952964,-71.34356619196343,-68.31509837971153,-67.11304373095692,-51.699764633889,-58.50717461892139,-69.10730747626977,-67.65567360168953,-78.38563428264573,-72.40576943063729,-67.21094905262142,7.003192757170663,3
47.09465758800506,10.540476412573266,0.5109084129333497,0.040485074718599974,0.45726976000249975,0.053162506982005885,11,106,0.369001051257828,"{'feature_fraction': 0.45726976000249975, 'learning_rate': 0.053162506982005885, 'max_depth': 11, 'num_leaves': 106, 'subsample': 0.369001051257828}",-65.06123981720468,-68.28525968067089,-69.90591291043474,-67.73086131369433,-51.65266517053302,-60.00439664842863,-68.99380008516185,-68.46714486946084,-79.92928807041683,-74.28178117609905,-67.43123497421048,7.234136217534825,4
18.36448073387146,3.663412504139453,0.1936588287353515,0.0951781491249299,0.9330380975093908,0.0897404624165018,16,18,0.6804471371881301,"{'feature_fraction': 0.9330380975093908, 'learning_rate': 0.08974046241650181, 'max_depth': 16, 'num_leaves': 18, 'subsample': 0.6804471371881301}",-65.0820358497228,-68.69422199079463,-67.37231085555618,-66.89776745245861,-51.24812975685987,-59.30054002320833,-70.99003013074368,-71.719493351883,-81.21873447275662,-72.02814805146592,-67.45514119354496,7.600514767501184,3
53.48126010894775,14.385394097271407,0.5645198822021484,0.05770045950469767,0.3317584645213333,0.07998412275768285,17,166,0.3791836790111395,"{'feature_fraction': 0.3317584645213333, 'learning_rate': 0.07998412275768285, 'max_depth': 17, 'num_leaves': 166, 'subsample': 0.3791836790111395}",-67.38080243915387,-66.33912878304571,-71.92520966537664,-67.20312500134034,-51.48508080807212,-59.9515729619206,-68.22317331361234,-68.78396311197785,-80.06030846313172,-73.36564707580378,-67.4718011623435,7.271998255901314,5
