mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
57.5675555229187,12.006146058932332,0.5062841415405274,0.06427867852677176,0.6857592714582879,0.08105638762049074,15,138,0.11864728937294303,"{'feature_fraction': 0.6857592714582879, 'learning_rate': 0.08105638762049074, 'max_depth': 15, 'num_leaves': 138, 'subsample': 0.11864728937294303}",-65.43464956207997,-69.25580006291223,-66.69222889809356,-64.3227100053355,-49.65813439684935,-55.75727059585199,-65.82197978345918,-65.76286392189681,-77.07119859590523,-69.35698564213487,-64.91338214645188,7.129542389599233,1
45.65220062732696,13.226631161613428,0.5859284639358521,0.058160348855952046,0.5478935261759051,0.05318467494773383,8,136,0.3877753385863487,"{'feature_fraction': 0.5478935261759051, 'learning_rate': 0.05318467494773383, 'max_depth': 8, 'num_leaves': 136, 'subsample': 0.3877753385863487}",-65.65036371658134,-68.25505147779974,-68.81972397012662,-66.63482482476901,-50.25555668538121,-57.98195179918596,-67.85646656689325,-67.10515311980876,-78.8891813326753,-72.32547883688159,-66.37737523301027,7.315219269246979,2
51.21912648677826,9.875870787316666,0.5213480472564698,0.05072219157783046,0.8527883531756042,0.04405807205914468,19,125,0.7216957202091218,"{'feature_fraction': 0.8527883531756042, 'learning_rate': 0.04405807205914468, 'max_depth': 19, 'num_leaves': 125, 'subsample': 0.7216957202091218}",-67.57645817952964,-71.34356619196343,-68.31509837971153,-67.11304373095692,-51.699764633889,-58.50717461892139,-69.10730747626977,-67.65567360168953,-78.38563428264573,-72.40576943063729,-67.21094905262142,7.003192757170663,3
47.09465758800506,10.540476412573266,0.5109084129333497,0.040485074718599974,0.45726976000249975,0.053162506982005885,11,106,0.369001051257828,"{'feature_fraction': 0.45726976000249975, 'learning_rate': 0.053162506982005885, 'max_depth': 11, 'num_leaves': 106, 'subsample': 0.369001051257828}",-65.06123981720468,-68.28525968067089,-69.90591291043474,-67.73086131369433,-51.65266517053302,-60.00439664842863,-68.99380008516185,-68.46714486946084,-79.92928807041683,-74.28178117609905,-67.43123497421048,7.234136217534825,4
53.48126010894775,14.385394097271407,0.5645198822021484,0.05770045950469767,0.3317584645213333,0.07998412275768285,17,166,0.3791836790111395,"{'feature_fraction': 0.3317584645213333, 'learning_rate': 0.07998412275768285, 'max_depth': 17, 'num_leaves': 166, 'subsample': 0.3791836790111395}",-67.38080243915387,-66.33912878304571,-71.92520966537664,-67.20312500134034,-51.48508080807212,-59.9515729619206,-68.22317331361234,-68.78396311197785,-80.06030846313172,-73.36564707580378,-67.4718011623435,7.271998255901314,5
56.053931856155394,15.024538128533175,0.6824988603591919,0.0655432913637042,0.2147459729533752,0.07054524987869419,11,192,0.6783896143871317,"{'feature_fraction': 0.2147459729533752, 'learning_rate': 0.07054524987869419, 'max_depth': 11, 'num_leaves': 192, 'subsample': 0.6783896143871317}",-67.88679256449139,-67.07635232386792,-72.21780330721994,-67.87060802377077,-52.43764908118244,-60.7732971873499,-70.48843759360999,-69.9916958135837,-81.52989711280814,-74.9520162826943,-68.52245492905786,7.429015925800427,6
61.39851574897766,11.614509276546714,0.6162229776382446,0.05462502146306201,0.3156502809027911,0.05614758862049263,18,177,0.2322672744567307,"{'feature_fraction': 0.3156502809027911, 'learning_rate': 0.05614758862049263, 'max_depth': 18, 'num_leaves': 177, 'subsample': 0.2322672744567307}",-66.74240184840598,-66.59343485430142,-72.738184371106,-69.12911586146413,-52.13447220260608,-61.82198254587766,-70.39352827803783,-69.45787330867098,-81.12313243472789,-75.52267281381647,-68.56567985190144,7.420443320672153,7
20.940188241004943,7.701814067840161,0.4101125240325928,0.030143751018114128,0.47658031474577445,0.08343545047409795,5,119,0.9288458079806929,"{'feature_fraction': 0.47658031474577445, 'learning_rate': 0.08343545047409795, 'max_depth': 5, 'num_leaves': 119, 'subsample': 0.9288458079806929}",-65.75674787454038,-70.64559384591956,-71.65190164511564,-69.61605008817855,-53.282882515150234,-63.17397522383017,-74.59130054656256,-73.70444419312197,-84.68215222318757,-77.25264813151085,-70.43576962871175,8.052485966838372,8
24.60554473400116,5.252637593722686,0.4523712873458862,0.047918848796684996,0.5479801814204182,0.04746873037643392,5,113,0.26535419711693276,"{'feature_fraction': 0.5479801814204182, 'learning_rate': 0.04746873037643392, 'max_depth': 5, 'num_leaves': 113, 'subsample': 0.26535419711693276}",-66.68487238493628,-71.02665258378183,-71.79767757500595,-70.81931252609529,-54.39239302438711,-64.45758940093008,-75.64713050746411,-75.79705029562301,-84.76794410939074,-78.4211555429523,-71.38117779505669,7.910057541158258,9
50.8724707365036,12.11521787366848,0.5380510568618775,0.04454068357651841,0.5520016083581851,0.026608245412571004,13,130,0.7092069891338239,"{'feature_fraction': 0.5520016083581851, 'learning_rate': 0.026608245412571004, 'max_depth': 13, 'num_leaves': 130, 'subsample': 0.7092069891338239}",-82.01484801498981,-91.14453574047003,-84.41796850804816,-83.4696958679811,-69.1256506441519,-77.75772006040263,-87.5824822806489,-83.80708391702446,-95.59884939440606,-90.79323348167283,-84.57120679097959,7.112969980514292,10
11.854057431221008,4.019347761855144,0.30120062828063965,0.03557545155581432,0.5595452841220065,0.0765511618865896,2,181,0.5720834208741504,"{'feature_fraction': 0.5595452841220065, 'learning_rate': 0.0765511618865896, 'max_depth': 2, 'num_leaves': 181, 'subsample': 0.5720834208741504}",-86.87351917450115,-88.95082178041241,-83.98355798141385,-85.8614588547413,-69.73532622066907,-81.3160685657098,-96.67663561076178,-95.3090818962384,-100.91753419311284,-89.32887867934379,-87.89528829569045,8.356895834955361,11
13.240297198295593,4.921119620482382,0.3090212821960449,0.04351226815655775,0.8500217637026599,0.03757867899740788,2,176,0.798057248447303,"{'feature_fraction': 0.8500217637026599, 'learning_rate': 0.03757867899740788, 'max_depth': 2, 'num_leaves': 176, 'subsample': 0.798057248447303}",-95.66328112929739,-97.8531699254037,-94.30099162597426,-101.51849878340204,-84.89550107233724,-93.44975271907448,-104.32354545511811,-101.63101168413763,-105.86444323169441,-100.33056680697239,-97.98307624334117,5.868786681063661,12
46.47893223762512,15.558441026425792,0.5330576419830322,0.05245791331521978,0.28401020162746504,0.023109348472239177,19,116,0.15390927207375296,"{'feature_fraction': 0.28401020162746504, 'learning_rate': 0.023109348472239177, 'max_depth': 19, 'num_leaves': 116, 'subsample': 0.15390927207375296}",-97.62923594867232,-102.92808083152605,-99.330481145483,-97.59882517322797,-82.79676149503338,-94.40356071778625,-106.23595567174252,-103.38257641264843,-111.92297695399385,-106.78856655631628,-100.301702090643,7.650753972216926,13
37.49779999256134,11.263976212421758,0.46151783466339114,0.05647211012444095,0.6406005088236439,0.019790433773355043,7,62,0.23996611919171443,"{'feature_fraction': 0.6406005088236439, 'learning_rate': 0.019790433773355043, 'max_depth': 7, 'num_leaves': 62, 'subsample': 0.23996611919171443}",-109.7907358428932,-121.87824668487883,-109.82300390612399,-108.211700575265,-94.98609453526552,-105.00181907056259,-119.43344100775909,-116.58714337950215,-124.77864543445153,-116.87556925791408,-112.73663996946159,8.473105366826648,14
12.634992551803588,5.051665611044068,0.3028986930847168,0.03178080895792746,0.8159705159683642,0.025601918563697847,2,138,0.9946066635038473,"{'feature_fraction': 0.8159705159683642, 'learning_rate': 0.025601918563697847, 'max_depth': 2, 'num_leaves': 138, 'subsample': 0.9946066635038473}",-115.98327058774782,-119.44058671736386,-114.61834565478168,-121.5891427155825,-106.41336798434213,-113.81997529226416,-125.96949422119255,-123.25785050636065,-127.49934705984829,-120.28235666730752,-118.88737374067912,6.007602868299739,15
37.17166066169739,11.305145548304928,0.38977601528167727,0.044231132837894455,0.9635418545594286,0.017432710909292628,19,41,0.15991768951221166,"{'feature_fraction': 0.9635418545594286, 'learning_rate': 0.017432710909292628, 'max_depth': 19, 'num_leaves': 41, 'subsample': 0.15991768951221166}",-126.81207376195637,-139.35956411628072,-125.92058797137754,-123.16676984052599,-111.10231574834528,-119.91340657060185,-137.6998591042168,-136.09828524651374,-141.9433809311945,-130.497263050712,-129.2513506341725,9.239721647296147,16
