mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_num_trees,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
67.5046042919159,14.856264587869306,0.5652967691421509,0.062090419668971275,0.7908969175169239,0.09816768541009781,18,152,100,0.5643115033656371,"{'feature_fraction': 0.7908969175169239, 'learning_rate': 0.09816768541009781, 'max_depth': 18, 'num_leaves': 152, 'num_trees': 100, 'subsample': 0.5643115033656371}",-67.70642053962366,-71.13591242097397,-66.49183420894387,-64.07794243159606,-49.52393356359877,-55.21103528019178,-65.11561470610395,-65.49487580666612,-76.95252893453738,-68.80227771546464,-65.05123756077003,7.354825865889465,1
138.85091128349305,27.611439592019554,2.112843322753906,0.22592541377525563,0.7923226156693141,0.042576254860113814,18,18,1000,0.13905478323288237,"{'feature_fraction': 0.7923226156693141, 'learning_rate': 0.042576254860113814, 'max_depth': 18, 'num_leaves': 18, 'num_trees': 1000, 'subsample': 0.13905478323288237}",-63.248699734216906,-72.86475112958914,-66.11556538145253,-63.76955627601259,-49.96720748509586,-56.02834553994235,-66.72961546967355,-67.39186581338585,-77.96624683239703,-69.12470426521558,-65.32065579269813,7.529783582140552,2
250.7224054813385,62.90976065617966,5.1838525295257565,0.4931750733544349,0.9930212121962859,0.018969085099102063,7,185,750,0.9138763651723374,"{'feature_fraction': 0.9930212121962859, 'learning_rate': 0.018969085099102063, 'max_depth': 7, 'num_leaves': 185, 'num_trees': 750, 'subsample': 0.9138763651723374}",-66.15719617917233,-71.58959221624401,-66.21606835484462,-63.698358342265195,-49.47438180084089,-55.69061417438738,-66.94234871353181,-66.18528741720762,-77.91785337885301,-69.60391603233185,-65.34756166096788,7.534460957449882,3
96.98505473136902,24.39414848343005,1.481973934173584,0.053654564118440884,0.798057248447303,0.03921374227247309,8,122,250,0.4598161964275147,"{'feature_fraction': 0.798057248447303, 'learning_rate': 0.03921374227247309, 'max_depth': 8, 'num_leaves': 122, 'num_trees': 250, 'subsample': 0.4598161964275147}",-66.24073719125944,-71.89086929429209,-66.610013668428,-64.21358157921856,-49.28599268211355,-55.7422124985304,-66.11832442580297,-66.23630957795807,-77.68091701974927,-69.55130143540885,-65.35702593727612,7.5358821558962665,4
171.6641550064087,59.554229578540735,4.195157670974732,0.3833782591194346,0.4553103624164283,0.06691305309956148,7,81,750,0.6736794866722858,"{'feature_fraction': 0.4553103624164283, 'learning_rate': 0.06691305309956148, 'max_depth': 7, 'num_leaves': 81, 'num_trees': 750, 'subsample': 0.6736794866722858}",-66.25146302166007,-73.44265713202873,-68.42761527746214,-64.27976522362258,-50.5194910217569,-56.14584971049916,-65.07311651019545,-66.90093876064981,-78.7925225315637,-70.42750455479984,-66.02609237442383,7.654898846153242,5
64.58560342788697,18.501860971458928,1.159943413734436,0.10550267094548527,0.5302472708212643,0.08344613646992204,10,21,500,0.443346239774423,"{'feature_fraction': 0.5302472708212643, 'learning_rate': 0.08344613646992204, 'max_depth': 10, 'num_leaves': 21, 'num_trees': 500, 'subsample': 0.443346239774423}",-63.61150781729212,-72.83611379441815,-67.34368197522952,-65.06396149925283,-50.96231575670326,-57.18785189225525,-67.94913241061276,-67.68598329533918,-79.40248710757196,-71.30284094045838,-66.33458764891334,7.564217397081453,6
49.64042930603027,6.951828974931763,0.5176828861236572,0.07085811892332262,0.3317584645213333,0.07998412275768292,17,166,75,0.6700666604160945,"{'feature_fraction': 0.3317584645213333, 'learning_rate': 0.07998412275768292, 'max_depth': 17, 'num_leaves': 166, 'num_trees': 75, 'subsample': 0.6700666604160945}",-67.37923767839652,-66.98645143734,-72.41924723327305,-68.17597243426947,-52.071711530944505,-61.137626565610304,-69.32491529076285,-69.33528466265216,-80.81378339986756,-74.58696952341425,-68.22311997565308,7.296558466876267,7
96.53470733165742,33.81631231907136,3.0503461360931396,0.24668806635646096,0.5140559878195683,0.012111570825917514,4,138,1000,0.8654851044408709,"{'feature_fraction': 0.5140559878195683, 'learning_rate': 0.012111570825917514, 'max_depth': 4, 'num_leaves': 138, 'num_trees': 1000, 'subsample': 0.8654851044408709}",-66.15257965174351,-74.86511805689598,-71.04686810670478,-69.41099269510809,-53.77159943280472,-63.654572425656696,-75.6371947537915,-75.97937138888955,-85.72890471800407,-77.7145952319077,-71.39617964615066,8.357579850816627,8
76.01187691688537,35.21978078984053,1.8227371215820312,0.0804748009508152,0.5595452841220065,0.0765511618865896,2,181,1000,0.2053912515346972,"{'feature_fraction': 0.5595452841220065, 'learning_rate': 0.0765511618865896, 'max_depth': 2, 'num_leaves': 181, 'num_trees': 1000, 'subsample': 0.2053912515346972}",-73.3965295258349,-84.1159132036982,-76.08622217533816,-75.74079666530258,-60.157652280539466,-69.41534349332719,-82.428696028949,-84.00928903048697,-92.51436277363989,-83.02852442863514,-78.08933296057515,8.666062909508364,9
163.72309329509736,38.14711969501048,2.2227553606033323,0.11444366617037433,0.44628851561698,0.00538521307909571,17,71,500,0.6991103076458783,"{'feature_fraction': 0.44628851561698, 'learning_rate': 0.00538521307909571, 'max_depth': 17, 'num_leaves': 71, 'num_trees': 500, 'subsample': 0.6991103076458783}",-83.60346075417353,-90.48385245188946,-86.51218921906062,-85.96890454807925,-71.36404130300944,-80.77124592886472,-90.68530443368256,-87.64602232512462,-98.51166688345329,-93.61930507799093,-86.91659929253282,7.060583096183757,10
38.69029822349548,19.710678115981576,1.1461386680603027,0.07049698552564056,0.36031509857854094,0.02595754952159816,1,96,750,0.6246703091237337,"{'feature_fraction': 0.36031509857854094, 'learning_rate': 0.02595754952159816, 'max_depth': 1, 'num_leaves': 96, 'num_trees': 750, 'subsample': 0.6246703091237337}",-97.96072854901338,-99.6531958854107,-96.03953837234074,-98.40369320451441,-81.53602236302673,-95.4174744966492,-109.58782536296407,-107.8798573303566,-113.25823488081762,-102.0036993144318,-100.17402697595253,8.473143802350773,11
16.38479166030884,5.451495915726649,0.3302230596542358,0.034134379530722986,0.978831984411844,0.034213959438369856,3,62,75,0.5299678992207856,"{'feature_fraction': 0.978831984411844, 'learning_rate': 0.034213959438369856, 'max_depth': 3, 'num_leaves': 62, 'num_trees': 75, 'subsample': 0.5299678992207856}",-100.98964867661192,-102.59478032437443,-98.63561245028667,-103.40275563620419,-87.65173873391885,-94.98441581850814,-108.93590839966144,-107.58049893811528,-111.17989273576394,-102.79401832630279,-101.87492700397476,6.585937139723671,12
