mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_num_trees,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
810.2549107313156,80.60889954525119,15.034792232513428,3.228402540623002,0.6356328030249583,0.005884775901002458,18,299,1000,0.6542424350844402,"{'feature_fraction': 0.6356328030249583, 'learning_rate': 0.005884775901002458, 'max_depth': 18, 'num_leaves': 299, 'num_trees': 1000, 'subsample': 0.6542424350844402}",-66.68923794609994,-67.5201139973197,-66.80278396234296,-64.26781774375901,-49.22781157334179,-55.39662138290505,-64.46892806983858,-64.84713473520904,-76.33370302866975,-69.23023579140037,-64.47843882308862,7.056275877990096,1
1130.9829361915588,149.23937055019996,40.49745976924896,5.315113382069043,0.9817353618548528,0.011956244022128882,29,127,3000,0.7439901992296374,"{'feature_fraction': 0.9817353618548528, 'learning_rate': 0.011956244022128882, 'max_depth': 29, 'num_leaves': 127, 'num_trees': 3000, 'subsample': 0.7439901992296374}",-68.07413519783049,-71.29222859365251,-65.9690291915895,-63.23709255628331,-49.23744697139473,-53.55927604434722,-64.36554223528177,-66.11521920093305,-76.34187718688469,-67.3264015015559,-64.55182486797533,7.524131270971605,2
370.28823590278625,96.72759822160907,9.550243973731995,1.193636373382609,0.39743695085513364,0.027630799986965483,14,194,800,0.6812728726358587,"{'feature_fraction': 0.39743695085513364, 'learning_rate': 0.027630799986965483, 'max_depth': 14, 'num_leaves': 194, 'num_trees': 800, 'subsample': 0.6812728726358587}",-66.11104598571676,-67.8841241964802,-68.43106874356656,-64.52426405615853,-50.06455393628857,-55.866546120397054,-64.335019262583,-65.87685161173496,-77.42136952943439,-69.92181308113486,-65.04366565234947,7.125625222377946,3
184.10511221885682,36.65300513717643,1.9668902158737183,0.2181189396376109,0.48346222503494785,0.017681109406050975,9,217,300,0.1923738894608982,"{'feature_fraction': 0.48346222503494785, 'learning_rate': 0.017681109406050975, 'max_depth': 9, 'num_leaves': 217, 'num_trees': 300, 'subsample': 0.1923738894608982}",-65.92028639226673,-68.62544729787396,-68.79006535239067,-66.44836236178006,-50.18012004918293,-57.7103963174582,-66.89890320407247,-66.36784620203314,-78.52401713345581,-72.1315898451933,-66.15970341557072,7.273284246480971,4
145.5309959411621,33.26509349706586,2.2287013292312623,0.16749898047455417,0.5717515708928012,0.013638024025370983,8,71,500,0.7462644373146848,"{'feature_fraction': 0.5717515708928012, 'learning_rate': 0.013638024025370983, 'max_depth': 8, 'num_leaves': 71, 'num_trees': 500, 'subsample': 0.7462644373146848}",-65.1903069075559,-67.40029612321719,-68.23357663532154,-66.34547313133221,-50.49929074863595,-58.11654498997962,-67.85923374775022,-67.36846570030222,-78.75319783759538,-72.45663489542288,-66.22230207171131,7.206337171169273,5
243.3877965450287,52.90217070876853,4.254370522499085,0.38761955329942366,0.5746975022884129,0.007422159849037686,16,58,900,0.878345482025909,"{'feature_fraction': 0.5746975022884129, 'learning_rate': 0.007422159849037686, 'max_depth': 16, 'num_leaves': 58, 'num_trees': 900, 'subsample': 0.878345482025909}",-64.71495004332687,-67.26989661602549,-68.40288114639749,-66.09694098450605,-50.78748475952418,-58.37128732419554,-68.48392973082802,-67.73908523357456,-78.83805915836267,-72.66758344208625,-66.33720984388272,7.183277487863277,6
147.2075207233429,42.813747983732114,1.8769137382507324,0.13797005426099854,0.20022688731230112,0.05733869986337065,11,192,300,0.9411401297855995,"{'feature_fraction': 0.20022688731230112, 'learning_rate': 0.05733869986337065, 'max_depth': 11, 'num_leaves': 192, 'num_trees': 300, 'subsample': 0.9411401297855995}",-67.60716481031739,-67.40652938194194,-70.53147727254523,-65.97314643448392,-50.91909627884662,-58.040460352639435,-67.5951484937487,-68.57931690095839,-79.31337693395172,-71.76758252530925,-66.77332993847426,7.27744622437685,7
23.441105580329896,6.724648405554121,0.35316789150238037,0.02375765185241375,0.8351940221225949,0.07701328264939125,9,29,90,0.996038387509077,"{'feature_fraction': 0.8351940221225949, 'learning_rate': 0.07701328264939125, 'max_depth': 9, 'num_leaves': 29, 'num_trees': 90, 'subsample': 0.996038387509077}",-64.7454361444977,-66.97284519787232,-68.1405164516273,-67.14922542090784,-51.24356859304247,-59.22685242805008,-70.15805894272599,-69.6728664904153,-80.68831909253647,-72.4956344811136,-67.04933232427891,7.414574081700139,8
392.86254279613496,81.91823934132555,4.544002199172974,0.8817204429057044,0.5238550485581797,0.006594466135702369,26,297,500,0.3879910043632805,"{'feature_fraction': 0.5238550485581797, 'learning_rate': 0.006594466135702369, 'max_depth': 26, 'num_leaves': 297, 'num_trees': 500, 'subsample': 0.3879910043632805}",-72.55776121726167,-76.40610064934243,-74.54627512692628,-72.89439793773685,-57.96894204910664,-65.5395016191983,-74.56802867444713,-71.95281458414289,-84.21386908728618,-79.42665643717284,-73.00743473826212,6.8293373462230065,9
1874.8185965061189,421.8567001358933,48.59947500228882,3.2006408739519614,0.9726506554473953,0.0006616466294247081,14,91,5000,0.556129772122862,"{'feature_fraction': 0.9726506554473953, 'learning_rate': 0.0006616466294247081, 'max_depth': 14, 'num_leaves': 91, 'num_trees': 5000, 'subsample': 0.556129772122862}",-73.71682861478136,-78.37579042305762,-73.91141098255763,-73.581544060954,-58.678533186766316,-65.86541621219487,-78.00820319992084,-73.90023992398481,-84.44396997717199,-78.61039437886132,-73.90923309602508,6.831215000462678,10
