mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_fraction,param_learning_rate,param_max_depth,param_num_leaves,param_num_trees,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
51.33269045352936,10.791165625233338,0.4614867687225342,0.14772972927501027,0.9621915174216833,0.08293893742197958,11,114,100,0.40183087592751654,"{'feature_fraction': 0.9621915174216833, 'learning_rate': 0.08293893742197958, 'max_depth': 11, 'num_leaves': 114, 'num_trees': 100, 'subsample': 0.40183087592751654}",-67.35739216181321,-71.7281209075893,-66.20511051754143,-64.02654161910534,-49.29800650009472,-55.269125360385395,-66.74638935094464,-66.46714468546968,-77.24448806971607,-68.45387642451085,-65.27961955971708,7.488288263749907,1
337.49840745925906,79.56442157513995,11.058359813690185,1.6847336243978364,0.37000797319216483,0.01605395592685431,14,122,1000,0.8561066938650409,"{'feature_fraction': 0.37000797319216483, 'learning_rate': 0.01605395592685431, 'max_depth': 14, 'num_leaves': 122, 'num_trees': 1000, 'subsample': 0.8561066938650409}",-65.60006209371163,-67.86497722743377,-68.09561674675938,-64.64680800728094,-50.15520934933321,-56.69364235492728,-65.70249177102764,-66.60589669403649,-77.86619823585848,-70.56647997652335,-65.37973824568923,7.111921592283442,2
99.32082545757294,18.28210549451974,1.4475812673568726,0.19979653677165538,0.5314184354339739,0.04893727555349513,11,45,500,0.36034092758740466,"{'feature_fraction': 0.5314184354339739, 'learning_rate': 0.04893727555349513, 'max_depth': 11, 'num_leaves': 45, 'num_trees': 500, 'subsample': 0.36034092758740466}",-64.82224471885011,-70.30983619041832,-67.82536325739333,-64.20697565073641,-50.18666352626412,-56.328169908436834,-66.51762059578424,-66.79145447883975,-78.66570880817396,-70.56121707264602,-65.62152542075431,7.421599373314478,3
259.266336274147,69.78831724592045,3.3526447057724,0.8622440499261584,0.4132183319459509,0.07874965531292742,17,198,500,0.6332062539166482,"{'feature_fraction': 0.4132183319459509, 'learning_rate': 0.07874965531292742, 'max_depth': 17, 'num_leaves': 198, 'num_trees': 500, 'subsample': 0.6332062539166482}",-67.04188196044011,-68.35259142046854,-69.2678828621178,-65.57231733545082,-50.65074375780839,-56.3457456370596,-64.01522138779353,-66.33256397266192,-78.65267933484363,-70.3005146874668,-65.65321423561112,7.2644238034760695,4
291.66788935661316,60.67933885846616,7.303977513313294,0.8216502691700087,0.497820752758629,0.004554748900348603,9,87,1000,0.7778165367962301,"{'feature_fraction': 0.497820752758629, 'learning_rate': 0.004554748900348603, 'max_depth': 9, 'num_leaves': 87, 'num_trees': 1000, 'subsample': 0.7778165367962301}",-66.61556611531549,-69.09986991862398,-70.3467275407072,-69.03816359780971,-52.78717177637394,-61.04242532636112,-70.30160554125369,-69.16277637629818,-80.32702352609819,-75.49082892160416,-68.42121586404457,7.0886705989148675,5
201.17367594242097,46.630350725687464,4.0894489049911495,0.47039629651745674,0.6288949197529045,0.005059803874660437,6,35,1000,0.1871292997015407,"{'feature_fraction': 0.6288949197529045, 'learning_rate': 0.005059803874660437, 'max_depth': 6, 'num_leaves': 35, 'num_trees': 1000, 'subsample': 0.1871292997015407}",-66.27325719423182,-67.8341804425214,-70.49195800626346,-69.38082326779228,-53.23263124009898,-62.113564542734025,-72.25840629787687,-70.97728355744736,-81.50445327376778,-75.5926876467749,-68.9659245469509,7.221760658788942,6
96.57142174243927,32.30633750383572,2.041931414604187,0.14649694879065145,0.8790510196090356,0.03933687781473547,4,45,750,0.16916699545513805,"{'feature_fraction': 0.8790510196090356, 'learning_rate': 0.03933687781473547, 'max_depth': 4, 'num_leaves': 45, 'num_trees': 750, 'subsample': 0.16916699545513805}",-64.11830341256824,-79.83370175139629,-68.1266254599749,-66.25397196571335,-51.82889255502278,-59.678960175700304,-71.88976213666638,-72.36302943121632,-82.51414426154085,-73.97380187237268,-69.05811930221721,8.707639957942256,7
29.108295345306395,8.848494519794857,0.4620877742767334,0.05730214702115447,0.6867843464581688,0.03904512502173693,14,36,100,0.2749088743095075,"{'feature_fraction': 0.6867843464581688, 'learning_rate': 0.03904512502173693, 'max_depth': 14, 'num_leaves': 36, 'num_trees': 100, 'subsample': 0.2749088743095075}",-69.12988485643771,-73.1365998206966,-72.43762356791461,-72.95771488891336,-57.14912980361122,-65.53996483509636,-75.40406905343599,-72.84874676611629,-83.31615486017976,-78.57115156795342,-72.04910400203553,6.7560187323535095,8
23.888350129127502,6.230541396140247,0.45868334770202634,0.05559948224634972,0.19928035035897387,0.08117591698634138,7,129,50,0.2289262976548533,"{'feature_fraction': 0.19928035035897387, 'learning_rate': 0.08117591698634138, 'max_depth': 7, 'num_leaves': 129, 'num_trees': 50, 'subsample': 0.2289262976548533}",-71.76245274011154,-71.29936081748829,-76.14114576526524,-72.57303967133595,-55.75751768439727,-66.5877568192264,-77.20661145984052,-76.46131044152283,-86.00389345982427,-81.36722623726848,-73.51603150962806,7.867769267595226,9
86.55305149555207,28.254827647588304,2.2898511409759523,0.12222668988993655,0.25369430500779644,0.015535546303029014,6,10,1000,0.3776287062947319,"{'feature_fraction': 0.25369430500779644, 'learning_rate': 0.015535546303029014, 'max_depth': 6, 'num_leaves': 10, 'num_trees': 1000, 'subsample': 0.3776287062947319}",-68.19883164546334,-76.28052458063223,-74.7396199816477,-72.2804430579409,-56.328415781295156,-67.16278567105755,-79.44223637292416,-79.90438430520975,-88.73754398436097,-81.46453958915431,-74.45393249696862,8.583264802083331,10
12.882498216629028,4.707716444690248,0.2327868938446045,0.04511594383445553,0.8752197774666111,0.06006739398150254,13,28,25,0.11394839593341535,"{'feature_fraction': 0.8752197774666111, 'learning_rate': 0.06006739398150254, 'max_depth': 13, 'num_leaves': 28, 'num_trees': 25, 'subsample': 0.11394839593341535}",-145.57727160355842,-160.49382148307885,-145.67742607096955,-142.48044971045954,-130.0701109592944,-139.93020030151675,-159.84991740820362,-159.3166604239297,-164.1137975280567,-148.7068635803696,-149.6216519069437,10.424833259719321,11
58.17648837566376,11.611887932077833,0.49523985385894775,0.04846701485567875,0.6373732294490106,0.018873257833005645,11,161,75,0.28633234332675994,"{'feature_fraction': 0.6373732294490106, 'learning_rate': 0.018873257833005645, 'max_depth': 11, 'num_leaves': 161, 'num_trees': 75, 'subsample': 0.28633234332675994}",-153.25216239684272,-170.18038323527406,-151.8787232232148,-145.12952020139488,-135.0166527929819,-144.96619661126607,-164.63598494791808,-163.51565962655832,-172.0533576188068,-155.60093638022934,-155.6229577034487,11.3725332273237,12
57.111455178260805,27.132685428062143,1.1666777372360229,0.06296520932527382,0.4246829720664653,0.0036235443482075243,1,157,1000,0.37354203481563575,"{'feature_fraction': 0.4246829720664653, 'learning_rate': 0.0036235443482075243, 'max_depth': 1, 'num_leaves': 157, 'num_trees': 1000, 'subsample': 0.37354203481563575}",-141.98712974874647,-154.57545359930822,-153.25146911373966,-159.09021449759243,-145.05586786038563,-150.19339418329108,-163.4313948345961,-161.78675301020326,-167.04501941802175,-160.3624850425448,-155.67791813084295,7.730995499774211,13
23.966139602661134,9.787395352222719,0.5074897766113281,0.024800498288165596,0.9489435553129182,0.007138879900463324,2,125,250,0.8804266511040134,"{'feature_fraction': 0.9489435553129182, 'learning_rate': 0.007138879900463324, 'max_depth': 2, 'num_leaves': 125, 'num_trees': 250, 'subsample': 0.8804266511040134}",-152.33662264450305,-160.03154703877271,-153.9977807974769,-159.07331687128212,-145.24443920752117,-150.59554885948364,-165.7724117793569,-164.5001228402935,-171.22104422583104,-159.1769721550229,-158.19498064195437,7.411910031092819,14
42.02711775302887,7.428643912212836,0.528935432434082,0.04361759800234645,0.3174504927055718,0.017691442742076218,17,164,75,0.39214752679254883,"{'feature_fraction': 0.3174504927055718, 'learning_rate': 0.017691442742076218, 'max_depth': 17, 'num_leaves': 164, 'num_trees': 75, 'subsample': 0.39214752679254883}",-166.48587709708363,-181.26986556242517,-165.44066186821664,-157.84023187600346,-146.86902507957276,-159.32950114450975,-180.2706480222161,-179.58774169351398,-187.97225590572094,-170.592262771786,-169.56580710210483,12.148195444506248,15
15.523321413993836,3.268611398050507,0.22362639904022216,0.05211682758723829,0.5375872112626925,0.04734989304499478,13,68,25,0.8917250380826646,"{'feature_fraction': 0.5375872112626925, 'learning_rate': 0.04734989304499478, 'max_depth': 13, 'num_leaves': 68, 'num_trees': 25, 'subsample': 0.8917250380826646}",-182.0102391276744,-203.66652005006088,-181.48371049727075,-173.55817753232697,-162.24268335849104,-174.56240939156038,-196.90231106855055,-198.22005413653886,-206.08758365750845,-184.50296892579692,-186.32366577457793,13.679704478722718,16
15.946339344978332,5.766096284561821,0.33013770580291746,0.03781877644757045,0.6488135039273247,0.013981961408994055,4,113,75,0.7458941130666561,"{'feature_fraction': 0.6488135039273247, 'learning_rate': 0.013981961408994055, 'max_depth': 4, 'num_leaves': 113, 'num_trees': 75, 'subsample': 0.7458941130666561}",-209.36184535170887,-229.25583142523902,-208.8876088931319,-201.05609492782688,-187.92811321852906,-198.7598216750241,-229.01346625441562,-235.03511225253155,-238.13083953060288,-208.67199828577418,-214.6100731814784,16.23201666579566,17
420.3084277629852,54.64891403395676,4.373515105247497,2.59740024800547,0.5880562806489545,0.001166375029847802,19,183,750,0.19259616511851355,"{'feature_fraction': 0.5880562806489545, 'learning_rate': 0.001166375029847802, 'max_depth': 19, 'num_leaves': 183, 'num_trees': 750, 'subsample': 0.19259616511851355}",-234.2401365183559,-259.35385854425164,-234.75921541046637,-222.04819848032506,-212.30245860700188,-224.10096687469493,-253.15231733272083,-259.12663114073104,-267.39246226091456,-234.86906031892394,-240.13453054883863,17.586125037611612,18
55.746937775611876,8.700032960310603,0.562143611907959,0.04625762220670549,0.7527903170054908,0.008038529702188142,13,110,100,0.3532916025397821,"{'feature_fraction': 0.7527903170054908, 'learning_rate': 0.008038529702188142, 'max_depth': 13, 'num_leaves': 110, 'num_trees': 100, 'subsample': 0.3532916025397821}",-248.37585357188553,-275.8423671555868,-249.20420695532596,-235.8834972889797,-225.81217385874695,-237.76632745866436,-268.8870905950016,-276.3726185953918,-284.23244278420134,-248.24436205477215,-255.06209403185562,18.910367661389035,19
38.1364470243454,9.9130266733901,0.46566925048828123,0.06294508740148337,0.7228460955466695,0.010494914202428944,17,103,75,0.5686512016477016,"{'feature_fraction': 0.7228460955466695, 'learning_rate': 0.010494914202428944, 'max_depth': 17, 'num_leaves': 103, 'num_trees': 75, 'subsample': 0.5686512016477016}",-251.7044532975243,-279.9050851419879,-252.93447629613212,-239.24774157164197,-229.10452755514862,-241.35454735882018,-272.7578077089138,-280.5757802356318,-288.71961648019686,-251.82689772221485,-258.8130933368212,19.265104135870782,20
